iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,2,1,0,0,2,1,1,2,5,3,4,1,2,4,0,5,1,3,1,3,2,0,0,1,3,2,3,0,4,1,1,2,5,5,1,4,3,2,0,3,4,5,2,5,0,1,2,2,1,5,2,2,0,2,1,5,2,5,5,1,4,3,5,5,4,3,3,4,4,5,3,4,3,3,5,2,4,5,5,4,1,1,5,5,4,4,5,5,3
